time_readable,time,ltp,gammaFlip,imbalance,microprice,spread,flow,dS,IV,HV,callSkew,putSkew,netGEX,callGEX,putGEX,I1,I2,I3,symbol
2026-06-22T15:22:39.812487,1782121959,24116.19921875,25000.0,-0.639344262295082,24120.47057505123,3.900390625,-41.55737704918033,0.0,12.314189408626437,0.03939052030723025,-0.0003792238052681034,0.0020329160015008806,1407.5470500000101,168157.79825,-166750.25120000003,0,0,0,NIFTY
2026-06-22T15:22:44.925406,1782121964,24116.400390625,25000.0,-0.012048192771084338,24118.401355421687,2.900390625,-0.783132530120482,-0.3329358729570231,12.314189408626437,0.039523988128831435,-0.0003792238052681034,0.0020329160015008806,1407.5470500000101,168157.79825,-166750.25120000003,1.7164529735737264,1.9714309879323078,2.601756411051276,NIFTY
2026-06-22T15:22:50.083422,1782121970,24115.400390625,25000.0,0.06896551724137931,24117.358516298493,3.80078125,4.482758620689655,-2.233048849811894,12.314189408626437,0.03886052544474504,-0.0003792238052681034,0.0020329160015008806,1407.5470500000101,168157.79825,-166750.25120000003,3.5769092766283674,4.260360037016639,2.1658113859713723,NIFTY
2026-06-22T15:22:55.259059,1782121975,24115.19921875,24900.0,0.045871559633027525,24117.40737887041,0.80078125,2.981651376146789,-0.012269202019524528,12.260789480823115,0.03872705208857358,-0.00036189843894041975,0.0020264680189208423,1720.6104500000047,169254.4399,-167533.82945000002,0.9142986747811094,-1.9000747374699558,-5.930916270050371,NIFTY
2026-06-22T15:23:00.402823,1782121980,24115.900390625,24900.0,-0.36,24118.704036458334,3.099609375,-23.4,0.0,12.260789480823115,0.039192260225715835,-0.00036189843894041975,0.0020264680189208423,1720.6104500000047,169254.4399,-167533.82945000002,-0.0734203293407244,0.42782197243395326,1.1089541702872876,NIFTY
2026-06-22T15:23:05.544053,1782121985,24116.0,24900.0,-0.4418604651162791,24118.300099927324,3.400390625,-28.72093023255814,0.0,12.260789480823115,0.03925834719251886,-0.00036189843894041975,0.0020264680189208423,1720.6104500000047,169254.4399,-167533.82945000002,-0.33107920766122256,0.25434991176637434,0.4333230503868762,NIFTY
2026-06-22T15:23:10.680316,1782121990,24118.900390625,25000.0,-0.19658119658119658,24117.924829727563,4.0,-12.777777777777777,-0.6981357672302693,12.118756545895796,0.041182524486558854,-0.00034179720391120733,0.002000636295265503,1187.1924999999947,165413.08159999998,-164225.8891,1.4680631791417016,1.8589203129942038,1.673876297942904,NIFTY
2026-06-22T15:23:15.851971,1782121995,24118.0,25000.0,-0.27835051546391754,24118.066023679123,2.900390625,-54.27835051546392,1.994706714838685,12.118756545895796,0.04058521206038811,-0.00034179720391120733,0.002000636295265503,1187.1924999999947,165413.08159999998,-164225.8891,-3.956792712450569,-8.855133800914604,-14.272793882367854,NIFTY
2026-06-22T15:23:20.988361,1782122000,24118.0,25000.0,-0.391304347826087,24118.222588315217,2.0,-76.30434782608695,-0.21251213121286128,12.118756545895796,0.04058521206038811,-0.00034179720391120733,0.002000636295265503,1187.1924999999947,165413.08159999998,-164225.8891,-1.9642630330473236,0.4121927404763823,2.9738502272997103,NIFTY
2026-06-22T15:23:26.126540,1782122006,24115.80078125,25100.0,-0.30578512396694213,24117.80573669938,1.19921875,-19.876033057851238,-0.566923235761351,12.406743547715694,0.03912617298594374,-0.00037623849583837506,0.00205243065195447,859.434549999999,163292.33244999996,-162432.8979,1.0454964381358072,1.4368083493746853,1.7884373360315524,NIFTY
2026-06-22T15:23:31.285782,1782122011,24116.0,25100.0,-0.3786407766990291,24118.207770782767,1.900390625,-49.22330097087379,-0.5578542172333982,12.406743547715694,0.03925834719251886,-0.00037623849583837506,0.00205243065195447,859.434549999999,163292.33244999996,-162432.8979,-0.22672885061737924,0.588443886979665,-0.4827693728551733,NIFTY
