symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val,high_to_ltp_pct,low_to_ltp_pct,daily_open,daily_high,daily_low,ltp,day_buy_quantity,day_sell_quantity,day_volume
BRITANNIA,2026,,2,5520.0,5924.0,5035.0,5146.5,-6.766304347826087,26049266.0,60,434154.43333333335,32,27,0,889.0,0.16424310072745468,110.575,105.80833333333334,2026-04-22T00:00:00+05:30,2026-06-04T00:00:00+05:30,5350.594999999999,5639.52,5070.56,-10.760026175563242,5.86145648312611,5335.5,5368.5,5290.5,5348.5,62.0,0.0,132632.0
NATIONALUM,2026,,2,396.45,445.15,331.4,339.6,-14.3397654180855,765829329.0,60,12763822.15,33,26,0,113.75,0.2826280056401369,14.513333333333328,13.343333333333328,2026-04-27T00:00:00+05:30,2026-06-25T00:00:00+05:30,432.06875,445.15,390.54999999999995,-25.323761261261257,6.700450450450454,354.8,357.35,351.0,355.2,0.0,63.0,5088205.0
NYKAA,2026,,2,241.0,312.9,233.01,310.85,28.983402489626563,408877244.0,60,6814620.733333333,34,25,0,79.88999999999999,0.29536871176871843,7.839833333333331,7.624666666666664,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,265.36545,300.9165,257.7759,4.719853836784409,29.046894031668696,328.45,332.15,327.05,328.4,981.0,0.0,7568346.0
POLICYBZR,2026,,2,1468.6,1845.5,1390.5,1628.6,10.894729674519951,106003189.0,60,1766719.8166666667,32,27,0,455.0,0.2803637539987779,55.811666666666675,53.89833333333333,2026-05-20T00:00:00+05:30,2026-04-02T00:00:00+05:30,1629.375,1722.65,1508.8,-15.734353442869692,12.799448137463937,1575.0,1609.9,1563.2,1594.6,0.0,37.0,1853272.0
PAYTM,2026,,2,989.95,1223.0,962.0,1141.5,15.308853982524365,163194273.0,60,2719904.55,25,34,0,261.0,0.23513478207990676,39.20333333333335,37.180833333333354,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,1119.905,1162.97,1074.23,11.792282726289217,30.616660656328886,1332.0,1397.4,1328.5,1386.5,0.0,362.0,4677452.0
JINDALSTEL,2026,,2,1131.0,1306.2,1054.4,1060.1,-6.2687886825817944,84442735.0,60,1407378.9166666667,26,33,0,251.79999999999995,0.21037915035118887,33.398333333333355,32.66000000000002,2026-04-21T00:00:00+05:30,2026-06-30T00:00:00+05:30,1221.847,1306.2,1142.53,-26.963452566096436,-2.488335925349936,1044.3,1044.3,1010.1,1028.8,137.0,0.0,1907483.0
EXIDEIND,2026,,2,294.2,410.5,289.7,387.6,31.7471108089735,222866103.0,60,3714435.05,28,31,0,120.80000000000001,0.3363013349047193,12.012499999999996,11.481666666666664,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,388.152,409.29200000000003,348.892,3.046764289088327,31.577704298535664,421.95,424.6,416.0,423.4,0.0,776.0,3195487.0
GLENMARK,2026,,2,2180.0,2474.0,1966.5,2204.3,1.1146788990825771,43705284.0,60,728421.4,31,27,1,507.5,0.2255116225505698,70.81666666666673,69.71000000000006,2026-04-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,2182.1875,2352.2,2133.975,-7.504454004258454,14.548298787641775,2285.9,2322.9,2264.0,2301.3,0.0,120.0,720648.0
CGPOWER,2026,,2,673.0,969.9,655.6,952.15,41.47845468053492,237025416.0,60,3950423.6,35,24,0,314.29999999999995,0.36916788446912785,26.984166666666667,26.065000000000005,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,830.0364999999999,944.756,797.035,-7.112092766427386,27.598012147984534,912.0,912.0,895.6,905.5,0.0,294.0,2819246.0
DABUR,2026,,2,420.0,490.5,403.35,422.2,0.5238095238095211,134370844.0,60,2239514.066666667,29,29,1,87.14999999999998,0.1982006909922732,10.877499999999998,10.409999999999995,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,423.83025,455.64,417.29400000000004,-11.756664388243342,8.099794941900196,442.0,442.75,438.4,438.9,2.0,0.0,774683.0
INOXWIND,2026,,2,78.08,108.27,76.78,90.12,15.420081967213124,986750494.0,60,16445841.566666666,29,30,0,31.489999999999995,0.3387630326230198,3.878,3.6453333333333338,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,90.79305,106.6955,88.7462,-33.518312985571576,5.315082007645828,82.0,82.3,80.7,81.09,19968.0,0.0,12830161.0
ZYDUSLIFE,2026,,2,888.0,1128.5,835.5,1112.6,25.292792792792785,90705395.0,60,1511756.5833333333,37,22,0,293.0,0.2926407834383294,26.151666666666674,24.846666666666675,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,1074.295,1128.5,996.65,0.24750287280119818,26.146910633784138,1142.9,1155.7,1128.5,1131.3,182.0,0.0,1514991.0
DALBHARAT,2026,,2,1850.0,2007.6,1605.0,1700.6,-8.075675675675681,20207302.0,60,336788.36666666664,27,32,0,402.5999999999999,0.2222561632013131,52.378333333333345,49.868333333333354,2026-05-04T00:00:00+05:30,2026-06-11T00:00:00+05:30,1715.7150000000001,1927.08,1641.234,-14.256445279153152,8.65630869045586,1770.2,1777.5,1750.7,1757.1,0.0,1.0,75208.0
BLUESTARCO,2026,,2,1680.0,1928.9,1450.0,1628.3,-3.077380952380955,38204902.0,60,636748.3666666667,27,31,1,478.9000000000001,0.2844849094487722,58.885000000000005,56.15333333333334,2026-04-28T00:00:00+05:30,2026-04-02T00:00:00+05:30,1653.5325,1737.3400000000001,1454.789,-12.400209777984978,15.506089388730256,1655.0,1722.3,1631.5,1716.1,0.0,12.0,680242.0
TVSMOTOR,2026,,2,3434.7,3850.5,3228.0,3460.6,0.754068768742542,67183645.0,60,1119727.4166666667,28,31,0,622.5,0.17793280666492942,101.39833333333337,94.68500000000004,2026-04-10T00:00:00+05:30,2026-05-19T00:00:00+05:30,3461.4375,3545.475,3296.475,-4.72136854415404,12.208654029209391,3599.8,3695.0,3572.8,3676.9,87.0,0.0,497827.0
LICI,2026,,2,372.5,450.2,360.75,431.65,15.879194630872476,191548190.0,60,3192469.8333333335,28,31,0,89.44999999999999,0.22003341293675113,9.642833333333336,8.639500000000002,2026-06-19T00:00:00+05:30,2026-04-02T00:00:00+05:30,399.66075,427.8375,394.741,-2.016768638114656,18.252889191026515,440.0,442.95,438.0,441.3,0.0,1199.0,1065019.0
RVNL,2026,,2,259.9,311.85,221.55,235.83,-9.261254328587906,564019889.0,60,9400331.483333332,26,33,0,90.30000000000001,0.33674930636355505,8.603333333333333,7.693499999999999,2026-04-17T00:00:00+05:30,2026-06-11T00:00:00+05:30,245.47950000000003,289.27500000000003,226.96800000000002,-34.68515159367713,4.314589271832073,230.41,231.87,228.65,231.54,0.0,171.0,4443656.0
POLYCAB,2026,,2,7148.5,10126.0,6690.5,9961.0,39.343918304539415,24935131.0,60,415585.51666666666,37,22,0,3435.5,0.387877259700695,241.75833333333333,230.75,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,9662.2075,10091.645,8099.055,-8.805673454037501,28.10938591307151,9190.0,9427.0,9153.0,9306.5,15.0,0.0,378532.0
DELHIVERY,2026,,2,427.0,491.7,415.55,472.05,10.55035128805621,200467658.0,60,3341127.6333333333,36,23,0,76.14999999999998,0.1664001981214878,13.99416666666666,13.405833333333327,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,464.66675,480.2775,449.056,4.021081397618576,18.885418699980473,520.0,520.0,509.15,512.3,10571.0,0.0,2476263.0
KPITTECH,2026,,2,650.7,826.0,648.8,671.55,3.2042415859843105,122710657.0,60,2045177.6166666667,32,27,0,177.20000000000005,0.23962730651424766,27.39916666666667,26.51416666666667,2026-06-02T00:00:00+05:30,2026-04-01T00:00:00+05:30,732.97,767.524,705.504,-44.040456883773636,-13.139768070450764,560.0,578.9,556.6,573.45,0.0,19.0,5545127.0
HAVELLS,2026,,2,1218.0,1410.7,1123.6,1159.3,-4.8193760262725815,64243485.0,60,1070724.75,32,27,0,287.10000000000014,0.23638319711498884,32.073333333333366,30.3166666666667,2026-04-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,1202.5524999999998,1264.279,1126.471,-19.672548354258577,4.6827281981676325,1180.9,1187.9,1161.6,1178.8,0.0,1326.0,2184905.0
NIFTY,2026,,2,22899.0,24601.7,22182.55,23865.75,4.221800078606053,26455588724.0,60,440926478.73333335,30,29,0,2419.1500000000015,0.10167627968868007,306.2908333333333,258.7616666666668,2026-04-21T00:00:00+05:30,2026-04-02T00:00:00+05:30,23960.62525,24311.402000000002,23464.6995,-261.41765829293377,-225.87850741883355,6800.0,6872.0,6715.5,6807.0,3.0,0.0,297882.0
BANKNIFTY,2026,,2,51433.9,58706.05,49954.85,57542.9,11.877380482522227,21205804651.0,60,353430077.51666665,32,27,0,8751.200000000004,0.15818242050717454,918.9575,809.9649999999998,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,54986.79,56868.298,53105.282,-1747.5546813532653,-1472.143194335169,3127.3,3195.0,3115.2,3177.5,29.0,0.0,1599795.0
