symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val,high_to_ltp_pct,low_to_ltp_pct,daily_open,daily_high,daily_low,ltp,day_buy_quantity,day_sell_quantity,day_volume
YESBANK,2026,,2,17.66,25.78,17.3,24.18,36.919592298980746,7947941056.0,60,132465684.26666667,34,25,0,8.48,0.38905626328587384,0.6534999999999999,0.6171666666666664,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,19.971200000000003,24.1688,19.5896,-7.685881370091896,27.736006683375102,23.9,24.03,23.8,23.94,113412.0,0.0,44492915.0
SUZLON,2026,,2,41.39,60.45,39.77,58.9,42.30490456632036,6490366118.0,60,108172768.63333334,32,26,1,20.68,0.3871559575775919,1.8538333333333339,1.764,2026-06-19T00:00:00+05:30,2026-04-02T00:00:00+05:30,53.729,58.175200000000004,52.178000000000004,-12.110534124629082,26.242581602373882,54.02,54.45,53.75,53.92,77639.0,0.0,41945443.0
KAYNES,2026,,2,3629.5,4538.6,2995.0,3121.9,-13.985397437663588,94207605.0,60,1570126.75,31,28,0,1543.6000000000004,0.4279247019598893,153.0566666666667,139.8816666666667,2026-05-08T00:00:00+05:30,2026-05-20T00:00:00+05:30,3265.13,3874.8520000000003,2995.0,-36.04508258145741,10.224513653667454,3447.0,3474.3,3321.1,3336.1,1046.0,0.0,1375926.0
AMBUJACEM,2026,,2,415.0,468.8,404.8,421.85,1.6506024096385599,209289767.0,60,3488162.783333333,29,30,0,64.0,0.14671664202285573,12.757499999999997,11.804999999999998,2026-04-27T00:00:00+05:30,2026-06-11T00:00:00+05:30,440.32,453.44,422.08000000000004,-7.41207469355024,7.251689769733069,432.0,440.8,431.1,436.45,0.0,106.0,2035547.0
ABB,2026,,2,6180.0,7822.5,5916.5,7031.0,13.770226537216828,26792052.0,60,446534.2,36,23,0,1906.0,0.27564929195540827,216.44166666666666,205.925,2026-04-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,7203.05,7365.0599999999995,6488.3,-14.430953774136924,13.450848449385605,6835.0,6911.0,6812.0,6836.0,0.0,105.0,110261.0
360ONE,2026,,2,966.05,1165.1,906.05,1074.6,11.236478443144762,69356083.0,60,1155934.7166666666,30,29,0,259.04999999999995,0.2410885045936023,33.75166666666667,32.19333333333334,2026-06-16T00:00:00+05:30,2026-04-07T00:00:00+05:30,1078.3182499999998,1136.6045,1038.1654999999998,-3.197519929140825,19.747564216120463,1106.8,1133.6,1104.0,1129.0,21.0,0.0,2189046.0
KEI,2026,,2,4131.2,5708.0,3953.3,5427.5,31.37829202168862,25035568.0,60,417259.4666666667,32,27,0,1754.6999999999998,0.3472356896626785,184.72666666666657,176.27333333333326,2026-06-23T00:00:00+05:30,2026-04-02T00:00:00+05:30,5225.4575,5479.889,4778.009,-10.845713176036508,23.229439751432174,5037.0,5166.0,5037.0,5149.5,113.0,0.0,247260.0
SOLARINDS,2026,,2,12420.0,18874.0,12233.0,18696.0,50.53140096618357,10504222.0,60,175070.36666666667,44,15,0,6641.0,0.4014597069301823,540.1666666666666,532.1166666666667,2026-05-29T00:00:00+05:30,2026-04-01T00:00:00+05:30,18309.515,18874.0,15619.91,-3.498574248738758,32.91840315858741,17466.0,18280.0,17257.0,18236.0,14.0,0.0,218676.0
KFINTECH,2026,,2,914.0,1006.0,784.95,879.8,-3.7417943107221054,75299746.0,60,1254995.7666666666,32,27,0,221.04999999999995,0.24953434554382786,29.253333333333337,27.677500000000002,2026-04-22T00:00:00+05:30,2026-05-18T00:00:00+05:30,892.15925,928.6325,818.1075000000001,-11.641327266674061,12.889801353900785,874.95,910.75,874.6,901.1,153.0,0.0,1881598.0
HEROMOTOCO,2026,,2,5152.0,5484.5,4671.5,4794.3,-6.942934782608693,40630709.0,60,677178.4833333333,27,32,0,813.0,0.16123919494109548,141.04666666666665,130.19833333333332,2026-04-10T00:00:00+05:30,2026-06-30T00:00:00+05:30,5017.025,5159.3,4785.32,-10.818128548624994,5.609100644561645,4923.4,4968.0,4888.1,4949.1,0.0,16.0,686707.0
GMRAIRPORT,2026,,2,86.86,113.36,85.71,112.09,29.04674188349068,1232001321.0,60,20533355.35,33,25,1,27.650000000000006,0.27868020816185296,3.0581666666666676,2.799333333333334,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,97.18475,104.2355,90.687,-0.7554884010310143,23.82010487956627,112.64,113.2,112.0,112.51,0.0,121.0,10389470.0
IRCTC,2026,,2,510.0,581.3,497.0,502.9,-1.3921568627451026,68901480.0,60,1148358.0,28,31,0,84.29999999999995,0.15814354856864135,12.310833333333335,11.566666666666666,2026-05-05T00:00:00+05:30,2026-04-02T00:00:00+05:30,519.3395,553.481,507.959,-15.509190263288614,1.2419274714356683,499.8,506.7,498.55,503.25,0.0,0.0,1046353.0
NAUKRI,2026,,2,984.9,1080.9,908.3,978.0,-0.7005787389582675,130461482.0,60,2174358.033333333,32,27,0,172.60000000000014,0.17455442774262506,32.34916666666667,30.808333333333334,2026-04-21T00:00:00+05:30,2026-05-25T00:00:00+05:30,985.107,1025.6680000000001,949.7239999999999,10.22798056559112,24.56293343299697,1215.0,1229.1,1201.1,1204.05,0.0,398.0,2000844.0
TORNTPOWER,2026,,2,1345.0,1824.1,1285.0,1414.9,5.19702602230484,35066039.0,60,584433.9833333333,30,29,0,539.0999999999999,0.35661601762242756,52.64833333333334,51.16666666666668,2026-04-27T00:00:00+05:30,2026-04-02T00:00:00+05:30,1449.4255,1694.716,1365.865,-28.512047343948133,9.468789629420888,1422.0,1452.9,1413.0,1419.4,0.0,0.0,299247.0
HINDPETRO,2026,,2,350.0,420.0,317.75,394.45,12.699999999999998,467269048.0,60,7787817.466666667,31,28,0,102.25,0.2692726347021542,13.104166666666666,11.022499999999996,2026-06-25T00:00:00+05:30,2026-04-06T00:00:00+05:30,372.45375,401.595,361.7175,-6.248418922337462,19.618011636731598,395.1,398.8,394.4,395.3,401.0,0.0,3011646.0
UNOMINDA,2026,,2,1061.0,1189.7,1003.3,1087.8,2.5259189443920786,60007814.0,60,1000130.2333333333,29,30,0,186.4000000000001,0.16941963474193206,38.42166666666669,36.873333333333356,2026-05-08T00:00:00+05:30,2026-04-02T00:00:00+05:30,1112.344,1141.236,1064.812,-2.0238401509304635,13.961066803876164,1165.0,1179.9,1157.5,1166.1,0.0,651.0,925292.0
HINDZINC,2026,,2,520.0,678.25,503.35,533.15,2.5288461538461497,341432044.0,60,5690534.066666666,27,32,0,174.89999999999998,0.2955781575233851,18.860000000000007,16.407499999999995,2026-05-14T00:00:00+05:30,2026-04-02T00:00:00+05:30,631.9015,653.764,561.067,-26.31529937610577,6.257565881366983,536.0,544.2,535.15,536.95,522.0,0.0,3938725.0
PFC,2026,,2,393.0,486.5,382.25,424.3,7.964376590330792,452073573.0,60,7534559.55,31,28,0,104.25,0.23785666616598253,12.276666666666666,11.65333333333333,2026-04-28T00:00:00+05:30,2026-04-02T00:00:00+05:30,431.76875,464.6075,419.78,-19.68019680196802,5.9655596555965555,406.3,409.8,404.2,406.5,78.0,0.0,3420598.0
INDIANB,2026,,2,879.35,1000.9,801.35,816.65,-7.130266674248029,186436835.0,60,3107280.5833333335,24,35,0,199.54999999999995,0.2306787519495369,26.739166666666666,25.111666666666665,2026-04-15T00:00:00+05:30,2026-05-13T00:00:00+05:30,818.3117500000001,867.2015,811.3275,-14.953485701159977,7.964855863098659,800.0,874.9,794.75,870.7,23114.0,0.0,17690322.0
PAGEIND,2026,,2,32305.0,41905.0,32000.0,41370.0,28.060671722643555,1871538.0,60,31192.3,37,22,0,9905.0,0.2625968499866338,1043.9166666666667,1024.9166666666667,2026-06-25T00:00:00+05:30,2026-04-01T00:00:00+05:30,38190.625,40518.3,36754.4,-6.371366924736642,18.771417692600583,40605.0,40915.0,39250.0,39395.0,0.0,1.0,46753.0
ASTRAL,2026,,2,1622.1,1661.5,1329.0,1335.6,-17.662289624560756,48696685.0,60,811611.4166666666,29,30,0,332.5,0.21558128603152132,51.363333333333344,49.39333333333333,2026-04-15T00:00:00+05:30,2026-06-30T00:00:00+05:30,1570.0625,1614.95,1505.225,-24.56890088469036,0.35987404408456697,1323.9,1337.9,1312.9,1333.8,493.0,0.0,536850.0
PHOENIXLTD,2026,,2,1529.5,1969.7,1466.2,1948.6,27.401111474338013,30932606.0,60,515543.43333333335,33,26,0,503.5,0.28382160482750385,54.47999999999999,52.62666666666667,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,1780.8875,1848.8600000000001,1682.705,7.9106082565804865,31.450745710411894,2110.4,2149.0,2075.7,2138.9,0.0,95.0,914460.0
FORTIS,2026,,2,804.45,1010.1,766.8,956.95,18.957051401578717,92036535.0,60,1533942.25,34,24,1,243.30000000000007,0.2602524081102909,25.37833333333334,25.029166666666672,2026-06-10T00:00:00+05:30,2026-04-02T00:00:00+05:30,955.3575000000001,988.203,920.079,-4.349173553719011,20.785123966942155,959.0,969.9,948.7,968.0,2.0,0.0,1781037.0
DLF,2026,,2,519.95,644.0,489.4,620.05,19.251851139532626,256982826.0,60,4283047.1,33,26,0,154.60000000000002,0.26270513218095387,17.84666666666667,16.47416666666667,2026-06-18T00:00:00+05:30,2026-04-02T00:00:00+05:30,590.663,617.718,560.516,6.088224571636894,28.632883703973754,670.0,692.0,654.55,685.75,1943.0,0.0,11338298.0
INDHOTEL,2026,,2,597.0,740.0,565.0,713.95,19.589614740368518,156848257.0,60,2614137.6166666667,35,24,0,175.0,0.2651371200806017,17.294166666666673,16.18583333333334,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,656.875,680.5,621.0,1.6349860428020675,24.896982586734012,737.0,754.0,731.6,752.3,0.0,1316.0,3032002.0
COLPAL,2026,,2,1822.0,2223.7,1782.1,1997.9,9.654226125137216,28654533.0,60,477575.55,31,28,0,441.5999999999999,0.21492345542017385,50.91666666666669,49.59000000000003,2026-05-19T00:00:00+05:30,2026-04-02T00:00:00+05:30,1996.2759999999998,2153.044,1971.9879999999998,-8.346326252192542,13.169947378678629,2069.4,2071.9,2047.1,2052.4,0.0,42.0,120766.0
NMDC,2026,,2,78.56,97.49,75.61,85.16,8.401221995926674,1705053555.0,60,28417559.25,29,30,0,21.879999999999995,0.24757292538867137,2.545666666666666,2.425333333333333,2026-06-03T00:00:00+05:30,2026-04-02T00:00:00+05:30,88.191,93.7704,85.456,-14.802166745171919,10.963259538389075,85.0,86.05,84.61,84.92,0.0,27365.0,14104343.0
RECLTD,2026,,2,319.8,387.45,311.25,363.8,13.758599124452783,410859864.0,60,6847664.4,34,24,1,76.19999999999999,0.2170357904930538,9.420833333333333,8.823333333333334,2026-04-21T00:00:00+05:30,2026-04-02T00:00:00+05:30,362.68499999999995,372.972,336.396,-10.086660036937065,11.564142633896859,354.0,356.65,350.75,351.95,1183.0,0.0,4023218.0
MANKIND,2026,,2,2016.0,2638.6,1928.0,2545.6,26.269841269841265,37853183.0,60,630886.3833333333,32,27,0,710.5999999999999,0.3054894379871344,69.98500000000003,69.39833333333335,2026-05-21T00:00:00+05:30,2026-04-02T00:00:00+05:30,2500.033,2631.4939999999997,2311.724,-4.49487149023801,23.646588253930535,2543.1,2572.0,2510.6,2525.1,39.0,0.0,524763.0
IOC,2026,,2,140.0,149.3,130.22,139.38,-0.4428571428571461,952120363.0,60,15868672.716666667,28,31,0,19.080000000000013,0.1349341241422231,3.713000000000001,3.132833333333335,2026-05-07T00:00:00+05:30,2026-04-02T00:00:00+05:30,144.24380000000002,146.43800000000002,137.4704,-7.440990213010941,6.289579735175596,139.38,140.55,138.7,138.96,3734.0,0.0,8402022.0
PATANJALI,2026,,2,473.8,484.0,406.35,411.05,-13.243984803714648,158993024.0,60,2649883.7333333334,27,32,0,77.64999999999998,0.17301468526664274,10.927499999999998,10.679999999999996,2026-04-08T00:00:00+05:30,2026-06-30T00:00:00+05:30,466.52875,477.788,426.539,-16.96471725471242,1.8003866602223269,413.25,415.05,411.5,413.8,0.0,397.0,1343933.0
CROMPTON,2026,,2,228.7,310.5,224.85,274.75,20.13554875382598,255147399.0,60,4252456.65,30,29,0,85.65,0.3180440322957965,8.92533333333333,8.50116666666666,2026-05-15T00:00:00+05:30,2026-04-02T00:00:00+05:30,274.95525,298.509,260.823,-18.647306075659156,14.081008788689337,260.0,264.55,260.0,261.7,48.0,0.0,1978921.0
NHPC,2026,,2,75.95,86.83,71.62,81.33,7.083607636603022,1686384102.0,60,28106401.7,29,29,1,15.209999999999994,0.19373451620504523,2.175,2.0506666666666664,2026-04-29T00:00:00+05:30,2026-06-11T00:00:00+05:30,74.58595,79.6813,72.3805,-8.78226008519169,10.27311450764218,78.85,79.95,78.85,79.82,0.0,684.0,6253523.0
OIL,2026,,2,480.0,531.0,404.1,416.95,-13.13541666666667,335817492.0,60,5596958.2,31,28,0,126.89999999999998,0.2719926839897976,13.638333333333328,12.719166666666661,2026-05-14T00:00:00+05:30,2026-06-25T00:00:00+05:30,471.9915,505.62,451.053,-24.955877162019064,4.906459583480402,424.4,426.0,420.8,424.95,0.0,2.0,2041349.0
JSWENERGY,2026,,2,477.5,617.35,466.3,583.15,22.125654450261774,232742159.0,60,3879035.9833333334,36,23,0,151.05,0.2736516323834686,18.177500000000002,17.30583333333334,2026-05-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,575.81125,608.287,532.7620000000001,-11.545758424428579,15.746679916884998,536.1,554.75,536.1,553.45,219.0,0.0,2381375.0
GODREJPROP,2026,,2,1516.8,1951.9,1434.0,1866.6,23.06170886075949,52739133.0,60,878985.55,34,25,0,517.9000000000001,0.2959214380673399,59.41666666666668,54.845,2026-05-04T00:00:00+05:30,2026-04-02T00:00:00+05:30,1830.1935,1874.2150000000001,1692.95,8.490389123300512,32.77074542897328,2048.4,2138.0,2022.0,2133.0,593.0,0.0,1296667.0
SBICARD,2026,,2,647.55,700.4,565.45,593.2,-8.393174272256955,83730570.0,60,1395509.5,26,32,1,134.94999999999993,0.21324589645841147,16.734166666666678,15.724166666666669,2026-04-20T00:00:00+05:30,2026-06-11T00:00:00+05:30,625.50275,661.2645,604.5855,-14.509932150739802,7.553339328047075,590.0,614.5,589.6,611.65,0.0,1059.0,1254626.0
JUBLFOOD,2026,,2,448.05,498.75,408.8,417.6,-6.796116504854366,242362046.0,60,4039367.433333333,27,32,0,89.94999999999999,0.20176455194586712,15.444999999999997,14.109166666666662,2026-04-23T00:00:00+05:30,2026-04-07T00:00:00+05:30,433.53625,444.78000000000003,415.99600000000004,-13.856865654605635,6.677319940646045,434.15,440.9,431.65,438.05,0.0,470.0,2119387.0
PERSISTENT,2026,,2,5000.0,5612.0,4244.5,4326.5,-13.469999999999999,46758535.0,60,779308.9166666666,29,30,0,1367.5,0.27182195248002333,180.48833333333332,164.79166666666663,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,5030.8125,5434.225,4736.8,-11.042956924355456,16.0153544787194,4926.4,5065.4,4903.0,5053.9,0.0,837.0,1205108.0
RBLBANK,2026,,2,295.0,381.7,292.2,369.05,25.101694915254242,362371294.0,60,6039521.566666666,32,27,0,89.5,0.2638535391751261,10.81916666666666,10.305833333333329,2026-06-22T00:00:00+05:30,2026-04-02T00:00:00+05:30,317.7075,356.64,305.625,-0.27584395113621735,23.236569026664913,365.05,381.6,365.0,380.65,0.0,2.0,9127348.0
POWERINDIA,2026,,2,25240.0,38785.0,24180.0,34920.0,38.35182250396196,10203904.0,60,170065.06666666668,39,20,0,14605.0,0.44385464178352274,1284.8333333333333,1242.0,2026-06-01T00:00:00+05:30,2026-04-02T00:00:00+05:30,34038.375,37470.55,31628.55,-18.954148136788838,25.839595154117468,32730.0,32920.0,32380.0,32605.0,4.0,0.0,87152.0
ICICIPRULI,2026,,2,516.9,584.75,459.5,487.95,-5.600696459663376,108942299.0,60,1815704.9833333334,29,30,0,125.25,0.24211475885176711,15.751666666666667,14.50666666666667,2026-04-15T00:00:00+05:30,2026-06-11T00:00:00+05:30,516.48875,543.4175,473.2775,-14.578230626040947,9.963750367394928,492.0,515.5,491.95,510.35,725.0,0.0,2917046.0
NUVAMA,2026,,2,1181.6,1825.0,1109.5,1806.4,52.87745429925527,35044677.0,60,584077.95,39,20,0,715.5,0.4821206570676777,53.23833333333335,51.14000000000001,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,1556.6875,1653.28,1338.46,7.7164239482200605,43.896642394822,1960.0,1993.7,1943.8,1977.6,0.0,474.0,512282.0
PNBHOUSING,2026,,2,786.85,1105.0,754.3,1038.4,31.969244455741254,84009844.0,60,1400164.0666666667,31,28,0,350.70000000000005,0.35224075979011527,31.18,29.015833333333333,2026-05-27T00:00:00+05:30,2026-04-02T00:00:00+05:30,994.5295,1062.916,943.678,0.5042319466954718,32.08175760849991,1094.0,1119.0,1087.4,1110.6,75.0,0.0,981785.0
VBL,2026,,2,397.3,555.8,389.05,507.55,27.749811225773975,409560431.0,60,6826007.183333334,31,28,0,166.74999999999994,0.33409413072914657,14.64583333333333,13.994166666666661,2026-06-17T00:00:00+05:30,2026-04-01T00:00:00+05:30,529.9537499999999,544.1274999999999,489.09999999999997,-16.251830161054155,18.62581049989542,485.5,488.0,475.8,478.1,0.0,68.0,9967759.0
CUMMINSIND,2026,,2,4640.0,6100.0,4470.0,5659.5,21.97198275862069,33908775.0,60,565146.25,34,25,0,1630.0,0.3031137969156157,155.14833333333328,149.54666666666665,2026-05-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,5244.25,5643.6,4470.0,-8.511962999199502,20.48385662189807,5567.0,5714.0,5567.0,5621.5,7.0,0.0,463881.0
MANAPPURAM,2026,,2,260.45,334.0,247.8,324.2,24.47686696102899,238457880.0,60,3974298.0,32,27,0,86.19999999999999,0.28658343999867014,9.906666666666661,9.25833333333333,2026-05-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,318.053,327.104,289.176,2.1388807500732527,27.395253442719014,334.2,342.95,334.2,341.3,776.0,0.0,1912160.0
LAURUSLABS,2026,,2,1020.1,1531.2,994.25,1517.4,48.75012253700618,134495813.0,60,2241596.8833333333,38,21,0,536.95,0.42208183542778094,35.670833333333356,35.039166666666695,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,1378.16925,1531.2,1160.7045,0.4291845493562173,35.34594875796592,1517.0,1548.0,1504.1,1537.8,0.0,95.0,2041624.0
CHOLAFIN,2026,,2,1401.9,1823.9,1299.4,1789.8,27.66959126899207,119262202.0,60,1987703.3666666667,32,27,0,524.5,0.3331434898871314,51.56666666666667,45.59666666666667,2026-06-29T00:00:00+05:30,2026-04-02T00:00:00+05:30,1543.2925,1677.04,1456.75,-inf,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSE,2026,,2,2810.5,4446.8,2763.0,3865.6,37.541362746842196,252900286.0,60,4215004.766666667,37,22,0,1683.8000000000002,0.44476983376822116,125.76333333333335,119.58833333333335,2026-05-27T00:00:00+05:30,2026-04-02T00:00:00+05:30,3916.4030000000002,4312.096,3487.034,-16.664917619897164,27.51075663763249,3815.0,3849.0,3760.1,3811.6,0.0,5951.0,2355651.0
DMART,2026,,2,4075.0,4644.0,3955.0,4380.7,7.501840490797542,35254016.0,60,587566.9333333333,30,29,0,689.0,0.1596985583477264,111.83333333333327,109.9916666666666,2026-04-17T00:00:00+05:30,2026-06-12T00:00:00+05:30,4385.625,4588.88,4161.7,-13.792849966920686,3.089853225845971,4089.0,4108.0,4025.7,4081.1,111.0,0.0,752660.0
LICHSGFIN,2026,,2,511.0,598.2,501.75,564.0,10.371819960861057,101127693.0,60,1685461.55,31,28,0,96.45000000000005,0.17615419503894764,14.692500000000006,14.13416666666668,2026-05-11T00:00:00+05:30,2026-04-02T00:00:00+05:30,547.56375,566.3715,531.6495,-8.931985796230551,8.631521442228895,541.0,553.7,541.0,549.15,20.0,0.0,1462462.0
