symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val,high_to_ltp_pct,low_to_ltp_pct,daily_open,daily_high,daily_low,ltp,day_buy_quantity,day_sell_quantity,day_volume
WAAREEENER,2026,6,,3149.3,3163.0,2836.0,2947.0,-6.423649699933325,18931484.0,21,901499.2380952381,8,12,0,327.0,0.10752553477003439,76.16190476190475,74.62857142857142,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,3056.7250000000004,3127.03,2992.96,-8.214444558486433,2.973074686099425,2869.9,2930.0,2869.9,2922.9,1.0,0.0,675347.0
PIDILITIND,2026,6,,1482.8,1620.7,1430.0,1592.7,7.411653628270845,19177563.0,21,913217.2857142857,13,7,0,190.70000000000005,0.1243707239508443,31.033333333333356,28.44285714285716,2026-06-25T00:00:00+05:30,2026-06-02T00:00:00+05:30,1568.2575000000002,1620.7,1502.4660000000001,-1.3888020018767624,10.54113231154207,1604.0,1613.8,1585.8,1598.5,20.0,0.0,738374.0
SWIGGY,2026,6,,259.1,270.0,235.75,239.35,-7.622539560015448,235026343.0,21,11191730.61904762,8,12,0,34.25,0.13732827998357977,8.985714285714286,8.609523809523811,2026-06-17T00:00:00+05:30,2026-06-30T00:00:00+05:30,241.05874999999997,257.3275,239.175,1.1893870082342177,13.72369624885636,284.6,284.68,271.15,273.25,0.0,588.0,24100601.0
AUROPHARMA,2026,6,,1426.4,1588.9,1391.0,1578.7,10.677229388670776,33514958.0,21,1595950.380952381,11,9,0,197.9000000000001,0.1343755557351872,37.44761904761907,36.75238095238098,2026-06-30T00:00:00+05:30,2026-06-15T00:00:00+05:30,1445.4225000000001,1539.4250000000002,1391.0,-1.5466223557231447,11.101169553269,1576.1,1580.5,1544.3,1564.7,731.0,0.0,1154492.0
INDUSTOWER,2026,6,,443.7,446.4,386.35,391.7,-11.719630380887988,132001593.0,21,6285790.142857143,7,13,0,60.049999999999955,0.14496410527586334,9.569047619047616,9.29047619047619,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,412.47175,433.7895,409.169,-9.910131724732242,4.875046165209887,401.15,407.85,395.05,406.15,0.0,143.0,5128549.0
KALYANKJIL,2026,6,,360.0,391.5,327.05,386.7,7.416666666666663,164954512.0,21,7854976.761904762,12,8,0,64.44999999999999,0.17597155227334776,14.42380952380952,13.788095238095236,2026-06-30T00:00:00+05:30,2026-06-11T00:00:00+05:30,380.22125,386.344,352.83,17.778011130946126,31.3136616612412,451.1,483.4,446.0,476.15,70714.0,0.0,115487371.0
SAIL,2026,6,,205.2,206.9,165.36,173.49,-15.453216374268997,407435983.0,21,19401713.476190478,6,14,0,41.53999999999999,0.22608443243047108,5.9166666666666625,5.746190476190473,2026-06-03T00:00:00+05:30,2026-06-24T00:00:00+05:30,182.59910000000002,188.20700000000002,169.92940000000002,-23.191426019648716,1.5421256326287438,168.08,172.27,167.15,167.95,0.0,55343.0,12023050.0
SAMMAANCAP,2026,6,,178.0,192.34,166.5,173.62,-2.460674157303368,355381184.0,21,16922913.523809522,9,11,0,25.840000000000003,0.14685592887782306,6.891428571428572,6.581904761904762,2026-06-05T00:00:00+05:30,2026-06-29T00:00:00+05:30,177.7404,180.4536,170.6344,-15.547278625495611,-0.024029796948211005,163.0,167.99,163.0,166.46,845.0,0.0,8055688.0
BAJAJHLDNG,2026,6,,10450.0,10995.0,9816.0,10603.0,1.4641148325358853,1058477.0,21,50403.666666666664,11,9,0,1179.0,0.11373199323827722,266.6666666666667,253.1904761904762,2026-06-23T00:00:00+05:30,2026-06-08T00:00:00+05:30,10600.035,10947.84,10252.23,-3.2006758025154873,7.865590388586447,10687.0,10695.0,10493.0,10654.0,0.0,3.0,23369.0
VEDL,2026,6,,355.1,356.65,270.5,280.75,-20.937764010137993,605657000.0,21,28840809.523809522,7,13,0,86.14999999999998,0.2830799802846211,11.954761904761908,11.123809523809522,2026-06-01T00:00:00+05:30,2026-06-29T00:00:00+05:30,278.68425,305.8215,270.5,-30.85672353696568,0.7521555677857316,273.8,276.75,272.2,272.55,451.0,0.0,11889321.0
SHREECEM,2026,6,,25275.0,26335.0,23290.0,25250.0,-0.09891196834817012,727919.0,21,34662.80952380953,9,11,0,3045.0,0.12310017229596404,594.7619047619048,569.5238095238095,2026-06-25T00:00:00+05:30,2026-06-09T00:00:00+05:30,25040.875,26121.85,24386.2,1.0520383242532407,12.492955100507233,26460.0,26815.0,26395.0,26615.0,1.0,0.0,6542.0
MCX,2026,6,,2967.0,2987.5,2707.0,2837.2,-4.374789349511297,69265159.0,21,3298340.904761905,9,11,0,280.5,0.09866801116244169,96.60476190476186,95.49047619047617,2026-06-01T00:00:00+05:30,2026-06-08T00:00:00+05:30,2831.8225,2903.35,2807.98,-7.82473743097413,2.299057999783442,2800.0,2820.0,2745.3,2770.7,0.0,938.0,2473000.0
TIINDIA,2026,6,,3140.9,3335.2,2962.0,3029.3,-3.5531217167054,6664622.0,21,317362.95238095237,11,9,0,373.1999999999998,0.11883980614912441,103.73333333333333,100.9857142857143,2026-06-24T00:00:00+05:30,2026-06-11T00:00:00+05:30,3060.898,3174.7239999999997,2995.588,-12.736614386154669,-0.12168739859383143,2919.4,2965.0,2917.0,2958.4,0.0,3.0,76136.0
NBCC,2026,6,,101.7,114.29,99.06,104.93,3.176007866273357,419535624.0,21,19977886.85714286,9,11,0,15.230000000000004,0.14313653532876253,3.93047619047619,3.7990476190476183,2026-06-18T00:00:00+05:30,2026-06-01T00:00:00+05:30,104.31435,109.5687,101.9537,-14.312862572514504,0.9201840368073632,98.59,100.5,98.21,99.98,12728.0,0.0,10832235.0
SIEMENS,2026,6,,3850.0,3856.7,3501.0,3599.9,-6.496103896103894,8051240.0,21,383392.38095238095,11,9,0,355.6999999999998,0.09733471978984234,95.40476190476195,92.77619047619052,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,3581.0325000000003,3721.5339999999997,3565.026,-10.301730301730297,-0.1287001287001287,3490.7,3542.0,3486.0,3496.5,0.0,27.0,231262.0
LODHA,2026,6,,941.15,972.0,848.0,955.25,1.4981671359507012,45279658.0,21,2156174.1904761903,13,7,0,124.0,0.1365237815619495,32.26428571428572,29.821428571428562,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,918.06,967.04,900.08,20.37681753020684,30.534507474912964,1190.0,1225.2,1139.15,1220.75,0.0,1036.0,6417760.0
ANGELONE,2026,6,,341.0,360.45,319.5,330.65,-3.0351906158357838,135578188.0,21,6456104.19047619,10,10,0,40.94999999999999,0.12065070991638137,11.92619047619048,11.654761904761905,2026-06-19T00:00:00+05:30,2026-06-05T00:00:00+05:30,350.41724999999997,356.355,333.8325,-4.161248374512347,7.672301690507155,345.15,349.5,342.55,346.05,0.0,2074.0,4099400.0
SRF,2026,6,,2719.0,2784.0,2610.4,2739.0,0.735564545788893,10325202.0,21,491676.28571428574,11,9,0,173.5999999999999,0.06392032752680439,68.43809523809531,65.68571428571435,2026-06-16T00:00:00+05:30,2026-06-08T00:00:00+05:30,2729.316,2759.696,2686.784,-0.3387875729834964,5.9179701578605854,2779.0,2799.9,2765.3,2774.6,72.0,0.0,104341.0
SUPREMEIND,2026,6,,3589.0,3685.7,3147.2,3157.8,-12.014488715519638,4214839.0,21,200706.61904761905,11,9,0,538.5,0.1539702638673311,98.60476190476196,94.68095238095243,2026-06-04T00:00:00+05:30,2026-06-30T00:00:00+05:30,3532.2275,3626.4649999999997,3427.22,-11.028437161103746,5.193396794794556,3241.0,3327.4,3230.0,3319.6,0.0,75.0,174648.0
TATAELXSI,2026,6,,4306.9,4542.8,3813.8,3829.7,-11.079895052125655,6213121.0,21,295862.90476190473,9,11,0,729.0,0.17601832273820076,114.87619047619043,107.35238095238087,2026-06-02T00:00:00+05:30,2026-06-30T00:00:00+05:30,4072.5950000000003,4302.2300000000005,3813.8,-23.101102891363844,-3.3466113866081346,3669.0,3734.7,3652.0,3690.3,49.0,0.0,377470.0
CAMS,2026,6,,791.5,836.0,720.0,796.85,0.6759317751105525,24863264.0,21,1183964.9523809524,11,9,0,116.0,0.14880561502961145,22.264285714285716,20.58809523809524,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,794.8199999999999,833.68,768.72,-5.755850727387729,8.918406072106261,777.9,795.4,777.9,790.5,208.0,0.0,1579501.0
TATAPOWER,2026,6,,421.7,423.75,384.0,385.5,-8.584301636234287,108635079.0,21,5173099.0,4,16,0,39.75,0.09915131934504895,7.442857142857138,7.235714285714282,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,400.89374999999995,406.6575,389.1675,-11.132966168371357,-0.7081038552320976,376.5,382.8,376.15,381.3,0.0,3416.0,3546184.0
TORNTPHARM,2026,6,,4438.1,4742.9,4240.3,4620.1,4.100853969040806,11410490.0,21,543356.6666666666,9,11,0,502.59999999999945,0.11246699386869141,111.54285714285705,110.69999999999986,2026-06-29T00:00:00+05:30,2026-06-02T00:00:00+05:30,4474.009,4612.224,4370.976,3.235744159951043,13.48974803631541,4866.0,4910.0,4778.8,4901.5,2.0,0.0,963130.0
ADANIGREEN,2026,6,,1477.0,1557.0,1396.0,1492.2,1.0291130670277622,68360446.0,21,3255259.3333333335,8,12,0,161.0,0.10812833403691907,48.01904761904761,47.285714285714285,2026-06-23T00:00:00+05:30,2026-06-03T00:00:00+05:30,1493.405,1531.24,1460.4,-1.3276064037485416,9.150071586619804,1505.0,1546.8,1495.7,1536.6,0.0,663.0,2070226.0
VOLTAS,2026,6,,1255.0,1411.9,1204.0,1277.6,1.8007968127489966,25612703.0,21,1219652.5238095238,10,10,0,207.9000000000001,0.15994006689355286,40.47142857142859,39.23333333333336,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,1300.6734999999999,1372.3990000000001,1276.765,-9.730317867412765,6.42729462967281,1275.0,1290.0,1272.3,1286.7,0.0,83.0,487361.0
MARICO,2026,6,,812.0,844.65,794.85,836.25,2.9864532019704435,44960859.0,21,2140993.285714286,10,10,0,49.799999999999955,0.06100377992440145,16.800000000000008,16.635714285714293,2026-06-29T00:00:00+05:30,2026-06-02T00:00:00+05:30,810.537,829.71,805.308,0.9208211143695041,6.762463343108502,863.9,863.9,847.3,852.5,63.0,0.0,1338643.0
BHARATFORG,2026,6,,1970.1,2238.0,1870.5,2144.1,8.832038982792751,31419460.0,21,1496164.761904762,12,8,0,367.5,0.18265018495771884,62.399999999999984,61.01428571428568,2026-06-29T00:00:00+05:30,2026-06-02T00:00:00+05:30,2122.2375,2238.0,1969.725,-5.715635333018422,11.643835616438356,2143.4,2159.9,2108.1,2117.0,0.0,166.0,495091.0
HDFCAMC,2026,6,,2687.5,2735.0,2380.8,2653.2,-1.2762790697674486,20056585.0,21,955075.4761904762,9,11,0,354.1999999999998,0.13695542900070146,74.33809523809524,69.51428571428568,2026-06-18T00:00:00+05:30,2026-06-12T00:00:00+05:30,2680.099,2731.458,2497.686,0.9488628132695863,13.776618861364613,2755.0,2789.8,2748.0,2761.2,0.0,11.0,846266.0
BHEL,2026,6,,417.0,423.7,367.6,414.1,-0.6954436450839274,279044102.0,21,13287814.38095238,11,9,0,56.099999999999966,0.14139632016706866,14.34285714285713,14.233333333333318,2026-06-19T00:00:00+05:30,2026-06-11T00:00:00+05:30,408.27250000000004,418.09,389.479,-7.197975964579377,6.995572422517387,388.9,395.8,385.6,395.25,0.0,1542.0,11887326.0
MPHASIS,2026,6,,2286.0,2430.5,2150.0,2161.6,-5.441819772528438,11756706.0,21,559843.1428571428,11,9,0,280.5,0.12232882686436983,73.41428571428571,67.45238095238095,2026-06-02T00:00:00+05:30,2026-06-19T00:00:00+05:30,2322.5074999999997,2357.57,2245.37,-4.677204013954086,7.403419613247775,2292.2,2363.0,2292.0,2321.9,0.0,147.0,664698.0
BANKBARODA,2026,6,,270.4,287.2,258.0,272.4,0.7396449704142012,300211083.0,21,14295765.857142856,10,10,0,29.19999999999999,0.10675394538696562,7.426190476190473,7.142857142857143,2026-06-23T00:00:00+05:30,2026-06-08T00:00:00+05:30,268.658,276.104,261.212,-14.445108587368003,-2.809324566646747,245.5,254.35,245.35,250.95,0.0,168.0,18239487.0
SONACOMS,2026,6,,608.8,632.2,582.1,619.9,1.8232588699080197,36132058.0,21,1720574.1904761905,12,8,0,50.10000000000002,0.08278385396175941,14.919047619047639,14.466666666666686,2026-06-25T00:00:00+05:30,2026-06-11T00:00:00+05:30,599.8855000000001,621.6790000000001,594.124,5.437140079276031,12.930970009722525,676.35,682.2,661.45,668.55,0.0,395.0,1238095.0
GAIL,2026,6,,164.51,178.47,161.18,173.46,5.440398759953813,181608728.0,21,8648034.666666666,11,9,0,17.289999999999992,0.10114941888323059,3.8757142857142877,3.7528571428571444,2026-06-22T00:00:00+05:30,2026-06-02T00:00:00+05:30,174.92555,178.47,167.2315,-2.7283716111207097,7.223853105393417,171.0,174.47,171.0,173.73,0.0,384.0,3236963.0
BANKINDIA,2026,6,,140.3,151.0,134.6,140.4,0.07127583749108646,196643970.0,21,9363998.57142857,9,11,0,16.400000000000006,0.11439884139617079,3.8452380952380953,3.767619047619049,2026-06-15T00:00:00+05:30,2026-06-02T00:00:00+05:30,145.834,147.884,141.32399999999998,-4.209799861973771,7.108350586611464,139.8,146.9,139.5,144.9,0.0,38.0,14184717.0
CONCOR,2026,6,,465.1,484.65,437.45,475.25,2.1823263814233447,29833708.0,21,1420652.761904762,12,8,0,47.19999999999999,0.10232798224332831,10.145238095238089,9.583333333333323,2026-06-23T00:00:00+05:30,2026-06-11T00:00:00+05:30,472.14199999999994,477.09799999999996,449.25,-4.506738544474389,5.671159029649598,462.0,470.55,461.65,463.75,1103.0,0.0,2960717.0
MAZDOCK,2026,6,,2464.9,2569.0,2315.1,2496.6,1.286056229461634,16942142.0,21,806768.6666666666,9,11,0,253.9000000000001,0.10333600141091565,66.72857142857146,63.452380952381,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,2516.9505,2546.149,2424.277,-6.152638320730553,4.338663691582992,2385.0,2433.8,2373.1,2420.1,0.0,815.0,995945.0
INDUSINDBK,2026,6,,917.75,953.5,881.0,924.2,0.7028057749931949,46010669.0,21,2190984.238095238,12,8,0,72.5,0.0791980836404589,24.17142857142856,23.459523809523798,2026-06-15T00:00:00+05:30,2026-06-08T00:00:00+05:30,932.1125,939.0,897.675,6.13309706635164,13.270328804882848,1019.7,1031.65,1013.7,1015.8,3296.0,0.0,1084109.0
BPCL,2026,6,,298.75,321.6,280.25,303.55,1.60669456066946,180981111.0,21,8618148.142857144,9,11,0,41.35000000000002,0.13707290507423112,7.695238095238096,6.671428571428573,2026-06-18T00:00:00+05:30,2026-06-11T00:00:00+05:30,315.19075000000004,321.1865,294.309,-3.825665859564172,9.523809523809524,312.0,313.75,309.1,309.75,3541.0,0.0,3799709.0
BRITANNIA,2026,6,,5208.0,5298.5,5035.0,5146.5,-1.1808755760368663,6099708.0,21,290462.28571428574,13,7,0,263.5,0.05100940265486726,82.80952380952381,80.52380952380952,2026-06-25T00:00:00+05:30,2026-06-04T00:00:00+05:30,5218.1325,5245.8,5103.51,1.0181206799925275,5.9405940594059405,5390.0,5405.0,5323.0,5353.0,0.0,4.0,143224.0
NATIONALUM,2026,6,,425.45,444.5,331.4,339.6,-20.178634387119512,279187916.0,21,13294662.666666666,9,11,0,113.10000000000002,0.2982033221590268,15.37380952380952,13.27857142857143,2026-06-02T00:00:00+05:30,2026-06-25T00:00:00+05:30,370.41949999999997,387.95,337.05499999999995,-25.264196139213745,6.608426095533336,355.0,363.85,354.1,354.85,72.0,0.0,9456829.0
NYKAA,2026,6,,262.65,312.9,257.8,310.85,18.351418237197812,196275445.0,21,9346449.761904761,10,10,0,55.099999999999966,0.1956725769221012,8.08095238095238,7.769047619047618,2026-06-30T00:00:00+05:30,2026-06-08T00:00:00+05:30,302.15549999999996,310.145,271.575,5.21054225992125,21.90245380187822,328.0,330.95,324.65,330.1,0.0,6411.0,10556295.0
POLICYBZR,2026,6,,1702.5,1711.3,1478.3,1628.6,-4.340675477239359,37579853.0,21,1789516.8095238095,10,10,0,233.0,0.14655580382548689,53.30952380952383,52.50952380952382,2026-06-22T00:00:00+05:30,2026-06-09T00:00:00+05:30,1644.895,1708.97,1543.54,-8.282713237155141,6.460389774740579,1571.9,1589.4,1569.4,1580.4,0.0,267.0,2015233.0
PAYTM,2026,6,,1120.5,1159.2,1014.0,1141.5,1.8741633199464525,47833197.0,21,2277771.285714286,8,12,0,145.20000000000005,0.1336354432820711,36.361904761904796,34.88095238095242,2026-06-30T00:00:00+05:30,2026-06-11T00:00:00+05:30,1116.366,1144.68,1070.628,13.608585482188099,24.429870323446114,1268.9,1359.0,1268.9,1341.8,437.0,0.0,6813451.0
JINDALSTEL,2026,6,,1219.0,1222.9,1054.4,1060.1,-13.035274815422484,26717683.0,21,1272270.619047619,7,13,0,168.5,0.1481362091196812,27.91428571428575,27.47619047619051,2026-06-01T00:00:00+05:30,2026-06-30T00:00:00+05:30,1142.8625000000002,1168.98,1077.99,-16.32264814990965,-0.2948730143631824,1044.4,1063.6,1038.5,1051.3,35.0,0.0,1175870.0
EXIDEIND,2026,6,,390.45,410.5,377.7,387.6,-0.7299270072992614,61133167.0,21,2911103.1904761903,8,12,0,32.80000000000001,0.0839544393591283,11.361904761904762,10.814285714285713,2026-06-25T00:00:00+05:30,2026-06-24T00:00:00+05:30,388.688,401.644,384.26,3.2752120640904754,11.003770028275211,429.0,431.0,422.15,424.4,0.0,1644.0,3513217.0
GLENMARK,2026,6,,2288.8,2300.0,2101.0,2204.3,-3.691890947221251,15006375.0,21,714589.2857142857,11,9,0,199.0,0.09150406940208144,61.74761904761908,61.57142857142861,2026-06-01T00:00:00+05:30,2026-06-17T00:00:00+05:30,2183.585,2216.42,2150.75,-0.7490472644443431,7.967935520609755,2283.9,2304.1,2247.0,2282.9,0.0,16.0,602305.0
CGPOWER,2026,6,,928.95,969.9,883.05,952.15,2.4974433500188313,86009836.0,21,4095706.476190476,10,10,0,86.85000000000002,0.09322456239888983,26.545238095238098,26.085714285714296,2026-06-18T00:00:00+05:30,2026-06-02T00:00:00+05:30,950.35875,966.4259999999999,916.053,-5.814968361335365,3.660266201178275,916.95,923.7,913.55,916.6,0.0,569.0,2065106.0
DABUR,2026,6,,441.0,442.0,414.6,422.2,-4.263038548752837,39934108.0,21,1901624.1904761905,9,11,0,27.399999999999977,0.06448503866412636,8.559523809523812,8.307142857142857,2026-06-01T00:00:00+05:30,2026-06-04T00:00:00+05:30,424.327,429.67,419.53200000000004,0.3382187147688839,6.51634723788049,444.55,447.0,441.05,443.5,0.0,80.0,1705250.0
INOXWIND,2026,6,,89.48,94.7,80.75,90.12,0.7152436298614222,346929751.0,21,16520464.333333334,11,9,0,13.950000000000003,0.15924744100587632,3.5614285714285736,3.4071428571428592,2026-06-22T00:00:00+05:30,2026-06-11T00:00:00+05:30,90.72425,93.305,85.0745,-14.63503207844087,2.2515433966832097,82.73,83.8,81.89,82.61,35459.0,0.0,32213482.0
ZYDUSLIFE,2026,6,,1081.0,1128.5,1048.9,1112.6,2.9232192414430997,28416377.0,21,1353160.8095238095,9,11,0,79.59999999999991,0.07290807981681378,24.914285714285718,24.780952380952375,2026-06-30T00:00:00+05:30,2026-06-03T00:00:00+05:30,1109.7939999999999,1118.152,1073.576,1.9377824122349632,8.854709767118516,1161.6,1164.9,1145.0,1150.8,0.0,54.0,824192.0
DALBHARAT,2026,6,,1748.3,1773.3,1605.0,1700.6,-2.728364697134362,6199709.0,21,295224.2380952381,8,12,0,168.29999999999995,0.09900360517329762,41.32857142857142,39.52857142857143,2026-06-01T00:00:00+05:30,2026-06-11T00:00:00+05:30,1715.2365,1744.6889999999999,1665.588,0.7388748950461823,10.15952980688497,1742.3,1795.2,1742.3,1786.5,188.0,0.0,208112.0
