symbol,year,month,quarter,open,high,low,close,percent_change,volume,trading_days,avg_daily_volume,up_days,down_days,unchanged_days,range,volatility,avg_true_range,avg_daily_range,highest_day,lowest_day,vpoc,vah,val,high_to_ltp_pct,low_to_ltp_pct,daily_open,daily_high,daily_low,ltp,day_buy_quantity,day_sell_quantity,day_volume
BHARTIARTL,2026,,2,1811.0,1953.8,1740.5,1852.0,2.2639425731639977,568045272.0,60,9467421.2,31,28,0,213.29999999999995,0.11569692071533565,38.725,37.804999999999986,2026-05-18T00:00:00+05:30,2026-05-13T00:00:00+05:30,1846.0835000000002,1891.943,1804.49,-2.7342517614891158,8.48143863708066,1914.0,1917.0,1896.7,1901.8,29.0,0.0,7862460.0
MARUTI,2026,,2,12900.0,14201.0,12239.0,14115.0,9.41860465116279,30445849.0,60,507430.81666666665,32,27,0,1962.0,0.14788368794682621,340.7,309.9,2026-06-30T00:00:00+05:30,2026-04-02T00:00:00+05:30,13426.01,13651.64,12964.94,-3.6947791164658637,10.63161737860533,13682.0,13841.0,13536.0,13695.0,24.0,0.0,458633.0
INDIGO,2026,,2,4063.8,5464.9,3970.0,5368.4,32.10295782272748,86718367.0,60,1445306.1166666667,31,28,0,1494.8999999999996,0.32782151866441617,147.15333333333334,125.735,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,4455.8425,4717.45,4179.286,-4.501386365809344,24.084520508652833,5175.0,5248.0,5141.5,5229.5,26.0,0.0,659824.0
LT,2026,,2,3655.0,4272.3,3470.0,4143.4,13.362517099863192,160019728.0,60,2666995.466666667,31,28,0,802.3000000000002,0.200377794853565,89.80999999999996,78.00833333333328,2026-06-25T00:00:00+05:30,2026-04-02T00:00:00+05:30,3931.3225,4127.886,3879.1730000000002,-8.751431844215354,11.67112129311442,3895.0,3939.0,3875.6,3928.5,35.0,0.0,1744527.0
ULTRACEMCO,2026,,2,10802.0,12282.0,10365.0,11253.0,4.1751527494908345,21412165.0,60,356869.4166666667,30,29,0,1917.0,0.16680709865576857,259.4,238.73333333333332,2026-04-28T00:00:00+05:30,2026-04-02T00:00:00+05:30,11505.615000000002,12071.130000000001,11265.99,-6.144672024889811,10.422608244749805,11600.0,11639.0,11535.0,11571.0,0.0,5.0,121301.0
TCS,2026,,2,2429.0,2614.0,2018.8,2031.5,-16.36475916014821,296053956.0,60,4934232.6,27,32,0,595.2,0.25489145058730245,62.45166666666669,56.253333333333345,2026-04-21T00:00:00+05:30,2026-06-30T00:00:00+05:30,2319.376,2560.432,2191.408,-19.825807930323172,7.458170983268396,2075.0,2204.9,2065.1,2181.5,133.0,0.0,12382479.0
NTPC,2026,,2,381.3,414.4,346.95,356.65,-6.4647259375819655,754141217.0,60,12569020.283333333,28,30,1,67.44999999999999,0.1774252946127946,8.955000000000004,8.73416666666667,2026-04-27T00:00:00+05:30,2026-06-15T00:00:00+05:30,355.38125,392.14149999999995,348.299,-17.810945273631834,1.3646055437100246,345.05,355.0,343.7,351.75,7209.0,0.0,8224316.0
JSWSTEEL,2026,,2,1141.9,1328.0,1106.4,1226.4,7.399947455994395,113495160.0,60,1891586.0,30,29,0,221.5999999999999,0.17590675460240388,28.005000000000013,26.716666666666693,2026-05-27T00:00:00+05:30,2026-04-02T00:00:00+05:30,1284.788,1312.488,1241.576,-7.3218037821238005,10.586714077905285,1235.2,1240.1,1220.4,1237.4,0.0,2.0,1403820.0
GRASIM,2026,,2,2602.0,3200.0,2514.2,3100.0,19.1391237509608,51899699.0,60,864994.9833333333,35,24,0,685.8000000000002,0.23254565378457487,64.39500000000004,60.29166666666671,2026-06-17T00:00:00+05:30,2026-04-02T00:00:00+05:30,3127.991,3200.0,2809.094,-1.7714594663359033,20.039436440543216,3202.4,3216.3,3125.2,3144.3,0.0,248.0,654389.0
HDFCBANK,2026,,2,743.0,820.05,726.65,797.95,7.395693135935404,2411336821.0,60,40188947.016666666,29,30,0,93.39999999999998,0.12043001509673189,17.713333333333328,15.687499999999996,2026-04-16T00:00:00+05:30,2026-04-02T00:00:00+05:30,787.827,810.7099999999999,755.6039999999999,-0.25673940949934704,11.162051470138769,817.0,821.95,811.0,817.95,0.0,1840.0,21739649.0
TECHM,2026,,2,1412.6,1589.0,1327.3,1404.7,-0.55925244230496,152672725.0,60,2544545.4166666665,28,31,0,261.70000000000005,0.1805240509035975,44.30333333333335,41.823333333333345,2026-06-02T00:00:00+05:30,2026-05-14T00:00:00+05:30,1454.2244999999998,1500.022,1403.193,-5.616483881688269,11.777999335327355,1444.2,1524.8,1444.2,1504.5,36.0,0.0,2285062.0
